Timestamp, GazeX,GazeY,EyeLeftX,EyeLeftY,EyeLeftZ,EyeLeftNormalizedX,EyeLeftNormalizedY,EyeLeftNormalizedZ,EyeRightX,EyeRightY,EyeRightZ,EyeRightNormalizedX, EyeRightNormalizedY, EyeRightNormalizedZ,HeadPositionX,HeadPositionY,HeadPositionZ,HeadPitch,HeadYaw,HeadRoll,Pitch,Yaw,Roll,DirectionX,DirectionY,DirectionZ,ArmDirectionX,ArmDirectionY, ArmDirectionZ,PalmNormalX,PalmNormalY,PalmNormalZ,HandVelocityX,HandVelocityY,HandVelocityZ,PalmPositionX,PalmPositionY,PalmPositionZ,WristPositionX,WristPositionY,WristPositionZ,ThumbMetaPrevX,ThumbMetaPrevY, ThumbMetaPrevZ,ThumbMetaNextX,ThumbMetaNextY, ThumbMetaNextZ,ThumbProxNextX,ThumbProxNextY, ThumbProxNextZ,ThumbInterNextX,ThumbInterNextY, ThumbInterNextZ,ThumbDistNextX,ThumbDistNextY, ThumbDistNextZ,IndexMetaPrevX,IndexMetaPrevY, IndexMetaPrevZ,IndexMetaNextX,IndexMetaNextY, IndexMetaNextZ,IndexProxNextX,IndexProxNextY, IndexProxNextZ,IndexInterNextX,IndexInterNextY, IndexInterNextZ,IndexDistNextX,IndexDistNextY, IndexDistNextZ,MiddleMetaPrevX,MiddleMetaPrevY, MiddleMetaPrevZ,MiddleMetaNextX,MiddleMetaNextY, MiddleMetaNextZ,MiddleProxNextX,MiddleProxNextY, MiddleProxNextZ,MiddleInterNextX,MiddleInterNextY, MiddleInterNextZ,MiddleDistNextX,MiddleDistNextY, MiddleDistNextZ,RingMetaPrevX,MiddleMetaPrevY, MiddleMetaPrevZ,RingMetaNextX,RingMetaNextY, RingMetaNextZ,RingProxNextX,RingProxNextY, RingProxNextZ,RingInterNextX,RingInterNextY, RingInterNextZ,RingDistNextX,RingDistNextY, RingDistNextZ,PinkyMetaPrevX,PinkyMetaPrevY, PinkyMetaPrevZ,PinkyMetaNextX,PinkyMetaNextY, PinkyMetaNextZ,PinkyProxNextX,PinkyProxNextY, PinkyProxNextZ,PinkyInterNextX,PinkyInterNextY, PinkyInterNextZ,PinkyDistNextX,PinkyDistNextY, PinkyDistNextZ
02.43.36.179794,935.266826386359,505.738727290711,-16.8741335447331302,28.9967018274410684,661.3640686954739740,0.6000347011231872,0.8708319537782172,0.5950875156068303,47.9436402742365643,27.3675820378732695,660.5267711161399110,0.4591010086678963,0.8769164555215332,0.5956692569398382,0.0707021229409673,0.0707021229409673,0.0707021229409673,NaN,NaN,NaN,3.141593,3.141593,3.141593,0, 0, 0,-0, -0, -1,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0
02.43.36.194722,936.618681605637,509.10242016381,-16.8767537756959740,28.9940815964782246,661.3614484645112260,0.5974144701603458,0.8682117228153757,0.5924672846439888,47.9410200432737241,27.3649618069104257,660.5241508851771640,0.4564807777050547,0.8742962245586917,0.5930490259769967,0.0680818919781258,0.0680818919781258,0.0680818919781258,NaN,NaN,NaN,3.141593,3.141593,3.141593,0, 0, 0,-0, -0, -1,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0
02.43.36.209894,934.87025061624,506.111746799334,-16.8663535355347811,29.0044818366394175,661.3718487046724020,0.6078147103215368,0.8786119629765667,0.6028675248051798,47.9514202834349134,27.3753620470716186,660.5345511253383390,0.4668810178662458,0.8846964647198827,0.6034492661381877,0.0784821321393168,0.0784821321393168,0.0784821321393168,NaN,NaN,NaN,3.141593,3.141593,3.141593,0, 0, 0,-0, -0, -1,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0
02.43.36.226305,934.796468605106,503.726128764143,-16.8804402313343260,28.9903951408398725,661.3577620088727820,0.5937280145219926,0.8645252671770226,0.5887808290056357,47.9373335876353721,27.3612753512720736,660.5204644295387190,0.4527943220667016,0.8706097689203386,0.5893625703386436,0.0643954363397726,0.0643954363397726,0.0643954363397726,NaN,NaN,NaN,3.141593,3.141593,3.141593,0, 0, 0,-0, -0, -1,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0
02.43.36.242891,936.145941244373,500.336872668375,-16.8764060426441418,28.9944293295300568,661.3617961975629660,0.5977622032121754,0.8685594558672054,0.5928150176958185,47.9413677763255563,27.3653095399622579,660.5244986182289030,0.4568285107568845,0.8746439576105214,0.5933967590288265,0.0684296250299555,0.0684296250299555,0.0684296250299555,NaN,NaN,NaN,3.141593,3.141593,3.141593,0, 0, 0,-0, -0, -1,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0
02.43.36.258902,936.448961885645,501.274257296356,-16.8769227552676426,28.9939126169065559,661.3612794849394720,0.5972454905886744,0.8680427432437043,0.5922983050723174,47.9408510637020555,27.3647928273387570,660.5239819056054100,0.4563117981333834,0.8741272449870203,0.5928800464053253,0.0679129124064543,0.0679129124064543,0.0679129124064543,NaN,NaN,NaN,3.141593,3.141593,3.141593,0, 0, 0,-0, -0, -1,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0
02.43.36.274319,936.000654766397,501.787920119878,-16.8715621641477291,28.9992732080264694,661.3666400760594110,0.6026060817085899,0.8734033343636198,0.5976588961922329,47.9462116548219725,27.3701534184586705,660.5293424967253480,0.4616723892532988,0.8794878361069358,0.5982406375252408,0.0732735035263698,0.0732735035263698,0.0732735035263698,NaN,NaN,NaN,3.141593,3.141593,3.141593,0, 0, 0,-0, -0, -1,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0
02.43.36.291584,935.5379943758,500.741868359765,-16.8696956991086466,29.0011396730655519,661.3685065410985540,0.6044725467476726,0.8752697994027026,0.5995253612313156,47.9480781198610515,27.3720198834977530,660.5312089617644910,0.4635388542923816,0.8813543011460185,0.6001071025643236,0.0751399685654526,0.0751399685654526,0.0751399685654526,NaN,NaN,NaN,3.141593,3.141593,3.141593,0, 0, 0,-0, -0, -1,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0
02.43.36.304405,935.395294333645,500.524649670428,-16.8777593658099150,28.9930760063642836,661.3604428743972210,0.5964088800464031,0.8672061327014331,0.5914616945300462,47.9400144531597831,27.3639562167964847,660.5231452950631590,0.4554751875911121,0.8732906344447491,0.5920434358630541,0.0670763018641831,0.0670763018641831,0.0670763018641831,NaN,NaN,NaN,3.141593,3.141593,3.141593,0, 0, 0,-0, -0, -1,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0
02.43.36.324165,932.229282110475,500.405262866047,-16.8744433197048451,28.9963920524693535,661.3637589205022770,0.5997249261514725,0.8705221788065025,0.5947777406351156,47.9433304992648530,27.3672722629015546,660.5264613411682140,0.4587912336961815,0.8766066805498185,0.5953594819681234,0.0703923479692525,0.0703923479692525,0.0703923479692525,NaN,NaN,NaN,3.141593,3.141593,3.141593,0, 0, 0,-0, -0, -1,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0
02.43.36.335920,931.532081251533,498.74145207665,-16.8724872834950119,28.9983480886791867,661.3657149567121670,0.6016809623613079,0.8724782150163378,0.5967337768449509,47.9452865354746862,27.3692282991113878,660.5284173773781040,0.4607472699060169,0.8785627167596538,0.5973155181779588,0.0723483841790879,0.0723483841790879,0.0723483841790879,NaN,NaN,NaN,3.141593,3.141593,3.141593,0, 0, 0,-0, -0, -1,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0
02.43.36.352587,929.726313060322,497.552004404435,-16.8752901523336902,28.9955452198405083,661.3629120878734960,0.5988780935226299,0.8696753461776598,0.5939309080062729,47.9424836666360079,27.3664254302727094,660.5256145085394330,0.4579444010673389,0.8757598479209758,0.5945126493392808,0.0695455153404099,0.0695455153404099,0.0695455153404099,NaN,NaN,NaN,3.141593,3.141593,3.141593,0, 0, 0,-0, -0, -1,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0
02.43.36.367039,925.768095331118,493.985789732651,-16.8774030748117738,28.9934322973624248,661.3607991653954050,0.5967651710445430,0.8675624236995729,0.5918179855281860,47.9403707441579243,27.3643125077946259,660.5235015860613420,0.4558314785892519,0.8736469254428889,0.5923997268611939,0.0674325928623230,0.0674325928623230,0.0674325928623230,NaN,NaN,NaN,3.141593,3.141593,3.141593,0, 0, 0,-0, -0, -1,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0
02.43.36.382186,927.221714847553,494.520084078554,-16.8687814142420613,29.0020539579321372,661.3694208259651070,0.6053868316142589,0.8761840842692888,0.6004396460979019,47.9489924047276403,27.3729341683643383,660.5321232466310440,0.4644531391589679,0.8822685860126048,0.6010213874309098,0.0760542534320389,0.0760542534320389,0.0760542534320389,NaN,NaN,NaN,3.141593,3.141593,3.141593,0, 0, 0,-0, -0, -1,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0
02.43.36.397346,973.627377324991,497.503563008763,-16.8723920627949084,28.9984433093792901,661.3658101774121850,0.6017761830614096,0.8725734357164395,0.5968289975450526,47.9453817561747897,27.3693235198114912,660.5285125980781220,0.4608424906061185,0.8786579374597555,0.5974107388780605,0.0724436048791895,0.0724436048791895,0.0724436048791895,NaN,NaN,NaN,3.141593,3.141593,3.141593,0, 0, 0,-0, -0, -1,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0
02.43.36.413604,980.990707021015,495.728021590728,-16.8708706006829168,28.9999647714912818,661.3673316395241950,0.6032976451734028,0.8740948978284327,0.5983504596570458,47.9469032182867849,27.3708449819234829,660.5300340601901320,0.4623639527181118,0.8801793995717487,0.5989322009900537,0.0739650669911828,0.0739650669911828,0.0739650669911828,NaN,NaN,NaN,3.141593,3.141593,3.141593,0, 0, 0,-0, -0, -1,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0
02.43.36.427802,984.383231449297,492.212355058402,-16.8693331818310419,29.0015021903431567,661.3688690583760480,0.6048350640252774,0.8756323166803074,0.5998878785089204,47.9484406371386597,27.3723824007753578,660.5315714790419850,0.4639013715699863,0.8817168184236234,0.6004696198419284,0.0755024858430574,0.0755024858430574,0.0755024858430574,NaN,NaN,NaN,3.141593,3.141593,3.141593,0, 0, 0,-0, -0, -1,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0
