Timestamp, GazeX,GazeY,EyeLeftX,EyeLeftY,EyeLeftZ,EyeLeftNormalizedX,EyeLeftNormalizedY,EyeLeftNormalizedZ,EyeRightX,EyeRightY,EyeRightZ,EyeRightNormalizedX, EyeRightNormalizedY, EyeRightNormalizedZ,HeadPositionX,HeadPositionY,HeadPositionZ,HeadPitch,HeadYaw,HeadRoll,Pitch,Yaw,Roll,DirectionX,DirectionY,DirectionZ,ArmDirectionX,ArmDirectionY, ArmDirectionZ,PalmNormalX,PalmNormalY,PalmNormalZ,HandVelocityX,HandVelocityY,HandVelocityZ,PalmPositionX,PalmPositionY,PalmPositionZ,WristPositionX,WristPositionY,WristPositionZ,ThumbMetaPrevX,ThumbMetaPrevY, ThumbMetaPrevZ,ThumbMetaNextX,ThumbMetaNextY, ThumbMetaNextZ,ThumbProxNextX,ThumbProxNextY, ThumbProxNextZ,ThumbInterNextX,ThumbInterNextY, ThumbInterNextZ,ThumbDistNextX,ThumbDistNextY, ThumbDistNextZ,IndexMetaPrevX,IndexMetaPrevY, IndexMetaPrevZ,IndexMetaNextX,IndexMetaNextY, IndexMetaNextZ,IndexProxNextX,IndexProxNextY, IndexProxNextZ,IndexInterNextX,IndexInterNextY, IndexInterNextZ,IndexDistNextX,IndexDistNextY, IndexDistNextZ,MiddleMetaPrevX,MiddleMetaPrevY, MiddleMetaPrevZ,MiddleMetaNextX,MiddleMetaNextY, MiddleMetaNextZ,MiddleProxNextX,MiddleProxNextY, MiddleProxNextZ,MiddleInterNextX,MiddleInterNextY, MiddleInterNextZ,MiddleDistNextX,MiddleDistNextY, MiddleDistNextZ,RingMetaPrevX,MiddleMetaPrevY, MiddleMetaPrevZ,RingMetaNextX,RingMetaNextY, RingMetaNextZ,RingProxNextX,RingProxNextY, RingProxNextZ,RingInterNextX,RingInterNextY, RingInterNextZ,RingDistNextX,RingDistNextY, RingDistNextZ,PinkyMetaPrevX,PinkyMetaPrevY, PinkyMetaPrevZ,PinkyMetaNextX,PinkyMetaNextY, PinkyMetaNextZ,PinkyProxNextX,PinkyProxNextY, PinkyProxNextZ,PinkyInterNextX,PinkyInterNextY, PinkyInterNextZ,PinkyDistNextX,PinkyDistNextY, PinkyDistNextZ
05.46.08.429036,898.72175937295,444.909246134914,-7.4216476973941248,95.3094646749687654,516.7532622232405400,0.5773875466578262,0.5384092382185712,0.3487866870157972,49.7849868240902608,97.0014009340543736,513.9258234487175510,0.4265400818579452,0.5304423323862802,0.3489769748442423,21.9962199679606627,103.6166423312414650,601.6242335788004990,-0.0223048874146685,0.0540108825110451,0.1040787971608892,3.141593,3.141593,3.141593,0, 0, 0,-0, -0, -1,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0
05.46.08.445328,897.64602645571,446.023765404631,-7.4128532040182815,95.3182591683446105,516.7620567166163700,0.5861820400336702,0.5472037315944154,0.3575811803916413,49.7937813174661059,97.0101954274302187,513.9346179420933820,0.4353345752337893,0.5392368257621243,0.3577714682200863,22.0050144613365077,103.6254368246173100,601.6330280721763300,-0.0135103940388244,0.0628053758868892,0.1128732905367333,3.141593,3.141593,3.141593,0, 0, 0,-0, -0, -1,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0
05.46.08.459895,893.171721782603,448.698083510986,-7.4154007156983850,95.3157116566645043,516.7595092049361930,0.5836345283535662,0.5446562199143112,0.3550336687115372,49.7912338057859997,97.0076479157501125,513.9320704304132050,0.4327870635536852,0.5366893140820201,0.3552239565399822,22.0024669496564051,103.6228893129372040,601.6304805604961520,-0.0160579057189285,0.0602578642067851,0.1103257788566292,3.141593,3.141593,3.141593,0, 0, 0,-0, -0, -1,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0
05.46.08.476895,892.094412348318,449.684641020757,-7.4232080573720314,95.3079043149908500,516.7517018632626100,0.5758271866799197,0.5368488782406647,0.3472263270378907,49.7834264641123525,96.9998405740764581,513.9242630887396210,0.4249797218800388,0.5288819724083738,0.3474166148663358,21.9946596079827579,103.6150819712635490,601.6226732188225690,-0.0238652473925749,0.0524505225331387,0.1025184371829828,3.141593,3.141593,3.141593,0, 0, 0,-0, -0, -1,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0
05.46.08.491245,891.783954398203,450.057007472929,-7.4168957785737319,95.3142165937891547,516.7580141420609150,0.5821394654782192,0.5431611570389643,0.3535386058361902,49.7897387429106572,97.0061528528747629,513.9305753675379260,0.4312920006783382,0.5351942512066732,0.3537288936646352,22.0009718867810555,103.6213942500618540,601.6289854976208740,-0.0175529685942755,0.0587628013314381,0.1088307159812822,3.141593,3.141593,3.141593,0, 0, 0,-0, -0, -1,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0
05.46.08.506390,890.033243592675,453.25307164792,-7.4233714469909842,95.3077409253719025,516.7515384736436770,0.5756637970609672,0.5366854886217123,0.3470629374189382,49.7832630744934050,96.9996771844575107,513.9240996991206880,0.4248163322610863,0.5287185827894212,0.3472532252473832,21.9944962183638068,103.6149185816446020,601.6225098292036360,-0.0240286370115275,0.0522871329141861,0.1023550475640302,3.141593,3.141593,3.141593,0, 0, 0,-0, -0, -1,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0
05.46.08.522332,888.70141249351,456.31886541685,-7.4117719887027498,95.3193403836601333,516.7631379319318510,0.5872632553492017,0.5482849469099468,0.3586623957071727,49.7948625327816358,97.0112766427457415,513.9356991574088620,0.4364157905493208,0.5403180410776558,0.3588526835356178,22.0060956766520412,103.6265180399328330,601.6341092874918100,-0.0124291787232929,0.0638865912024207,0.1139545058522648,3.141593,3.141593,3.141593,0, 0, 0,-0, -0, -1,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0
05.46.08.538011,889.002853088847,456.368195461096,-7.4161823395462738,95.3149300328166049,516.7587275810883510,0.5828529045056773,0.5438745960664223,0.3542520448636483,49.7904521819381145,97.0068662919022130,513.9312888065653620,0.4320054397057963,0.5359076902341313,0.3544423326920934,22.0016853258085163,103.6221076890893040,601.6296989366483100,-0.0168395295668174,0.0594762403588962,0.1095441550087403,3.141593,3.141593,3.141593,0, 0, 0,-0, -0, -1,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0
05.46.08.553608,889.421657459752,454.585023547572,-7.4274852793325232,95.3036270930303572,516.7474246413021310,0.5715499647194282,0.5325716562801732,0.3429491050773992,49.7791492421518668,96.9955633521159654,513.9199858667791430,0.4207024999195472,0.5246047504478822,0.3431393929058442,21.9903823860222651,103.6108047493030570,601.6183959968620910,-0.0281424693530665,0.0481733005726471,0.0982412152224912,3.141593,3.141593,3.141593,0, 0, 0,-0, -0, -1,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0
05.46.08.568889,889.636589081547,455.000549026232,-7.4256771898992318,95.3054351824636540,516.7492327307353430,0.5733580541527197,0.5343797457134647,0.3447571945106907,49.7809573315851565,96.9973714415492622,513.9217939562123540,0.4225105893528387,0.5264128398811737,0.3449474823391357,21.9921904754555584,103.6126128387363540,601.6202040862953020,-0.0263343799197750,0.0499813900059386,0.1000493046557827,3.141593,3.141593,3.141593,0, 0, 0,-0, -0, -1,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0
05.46.08.585624,891.422112642902,454.806333914803,-7.4122750371985226,95.3188373351643605,516.7626348834361350,0.5867602068534289,0.5477818984141740,0.3581593472114000,49.7943594842858630,97.0107735942499686,513.9351961089131460,0.4359127420535480,0.5398149925818829,0.3583496350398450,22.0055926281562684,103.6260149914370600,601.6336062389960940,-0.0129322272190657,0.0633835427066479,0.1134514573564920,3.141593,3.141593,3.141593,0, 0, 0,-0, -0, -1,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0
05.46.08.600680,893.476590963787,453.551478505259,-7.4172408058992509,95.3138715664636322,516.7576691147353350,0.5817944381527002,0.5428161297134453,0.3531935785106712,49.7893937155851347,97.0058078255492404,513.9302303402123470,0.4309469733528192,0.5348492238811542,0.3533838663391162,22.0006268594555365,103.6210492227363320,601.6286404702952940,-0.0178979959197945,0.0584177740059191,0.1084856886557632,3.141593,3.141593,3.141593,0, 0, 0,-0, -0, -1,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0
05.46.08.616642,893.846297003833,453.330550993517,-7.4088293260730502,95.3222830462898400,516.7660805945615720,0.5902059179789014,0.5512276095396464,0.3616050583368724,49.7978051954113354,97.0142193053754482,513.9386418200385830,0.4393584531790204,0.5432607037073554,0.3617953461653174,22.0090383392817408,103.6294607025625400,601.6370519501215310,-0.0094865160935933,0.0668292538321203,0.1168971684819644,3.141593,3.141593,3.141593,0, 0, 0,-0, -0, -1,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0
05.46.08.631795,893.579992344574,453.663780721473,-7.4269885556862141,95.3041238166766646,516.7479213649484100,0.5720466883657369,0.5330683799264820,0.3434458287237079,49.7796459657981742,96.9960600757622728,513.9204825904254220,0.4211992235658560,0.5251014740941909,0.3436361165521530,21.9908791096685760,103.6113014729493640,601.6188927205083700,-0.0276457457067577,0.0486700242189559,0.0987379388688000,3.141593,3.141593,3.141593,0, 0, 0,-0, -0, -1,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0
05.46.08.648938,893.350150124744,453.593610773899,-7.4166410530432474,95.3144713193196366,516.7582688675913680,0.5823941910087043,0.5434158825694493,0.3537933313666753,49.7899934684411391,97.0064075784052448,513.9308300930683790,0.4315467262088233,0.5354489767371583,0.3539836191951203,22.0012266123115410,103.6216489755923360,601.6292402231513270,-0.0172982430637904,0.0590175268619232,0.1090854415117673,3.141593,3.141593,3.141593,0, 0, 0,-0, -0, -1,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0
05.46.08.662174,893.126448557021,453.834656898655,-7.4088418720668292,95.3222705002960566,516.7660680485678310,0.5901933719851224,0.5512150635458675,0.3615925123430934,49.7977926494175591,97.0142067593816648,513.9386292740448420,0.4393459071852415,0.5432481577135765,0.3617828001715385,22.0090257932879609,103.6294481565687560,601.6370394041277900,-0.0094990620873722,0.0668167078383414,0.1168846224881855,3.141593,3.141593,3.141593,0, 0, 0,-0, -0, -1,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0,0, 0, 0
